# умение -> визуальный эффект. LineageSkillEffect.u, клиент High Five rev.268 (EN)
# skill_id: поле SkillID класса l2_<id>_skill, оно же skill_visual_effect из skillgrp.dat.
#   у 98 классов поле в дефолтах не задано - там id взят из имени класса.
# phase: массив, в котором лежит запись. attach_on: 0 None 1 Location 2 RH 3 LH 4 RA 5 LA
#   6 Wing 7 BoneSpecified 8 AliasSpecified 9 Trail 10 Agathion; пусто = не задан (дефолт 0).
# пустой effect_class = у записи нет EffectClass (30 таких на весь пакет).
skill_id	phase	effect_class	attach_on	bone	spawn_delay	scale	on_target
1468	CastingAction	LineageEffect.e_u842_starfall_green			0.5		
1468	CastingAction	LineageEffect.e_u842_starfall_green			0.4		
1468	CastingAction	LineageEffect.e_u842_starfall_green			0.2		
1468	CastingAction	LineageEffect.e_u842_starfall_green			2		
1468	CastingAction	LineageEffect.e_u842_starfall_green			2.5		
1468	CastingAction	LineageEffect.e_u842_starfall_green			2.5		
1468	CastingAction	LineageEffect.e_u842_starfall_green			2.4		
1468	CastingAction	LineageEffect.e_u842_starfall_green			2.2		
1468	CastingAction	LineageEffect.e_u842_starfall_green			4		
1468	CastingAction	LineageEffect.e_u842_starfall_green			4.5		
1468	CastingAction	LineageEffect.e_u842_starfall_green			4.5		
1468	CastingAction	LineageEffect.e_u842_starfall_green			4.4		
1468	CastingAction	LineageEffect.e_u842_starfall_green			4.2		
1468	CastingAction	LineageEffect.e_u842_starfall_green			6		
1468	CastingAction	LineageEffect.e_u842_starfall_green			6.5		
1468	CastingAction	LineageEffect.e_u842_starfall_green			6.5		
1468	CastingAction	LineageEffect.e_u842_starfall_green			6.4		
1468	CastingAction	LineageEffect.e_u842_starfall_green			6.2		
1468	CastingAction	LineageEffect.e_u842_starfall_green			6		
1468	CastingAction	LineageEffect.e_u842_starfall_green			8.5		
1468	CastingAction	LineageEffect.e_u842_starfall_green			8.5		
1468	CastingAction	LineageEffect.e_u842_starfall_green			8.4		
1468	CastingAction	LineageEffect.e_u842_starfall_green			8.2		
1469	CastingAction	LineageEffect.s_u811_leoport_ca	9				
1469	ShotAction	LineageEffect.s_u811_leoport_ta	9				
1470	CastingAction	LineageEffect.s_u816_fraga_ca	9				
1470	ShotAction	LineageEffect.s_u816_fraga_ta	9				
1471	CastingAction	LineageEffect.m_u809_spec_ca	9				
1471	ShotAction	LineageEffect.s_u825_death_beam_ta_short					
1471	ShotAction	LineageEffect.s_u804_a_ta	9				
1472	CastingAction	LineageEffect.m_u809_spec_ca	9				
1472	CastingAction	LineageEffect.s_u831_bloodsuck_cs	9				
1472	ChannelingAction	LineageEffect.s_u831_bloodsuck	9				
1472	ChannelingAction	LineageEffect.s_u831_bloodsuck_ta	9			1	
1473	CastingAction	LineageEffect.s_u833_weapon_change	9			0.5	
1475	CastingAction	LineageEffect.s_u835_ca	9			1	
1475	ShotAction	LineageEffect.s_u835_ta	9				
1492	CastingAction	LineageEffect.s_u208_ca	9			1	
1492	ShotAction	LineageEffect.s_u208_ta_flame	9				
1493	CastingAction	LineageEffect.s_u208_ca	9			1	
1493	ShotAction	LineageEffect.s_u208_ta_frost	9				
1494	CastingAction	LineageEffect.s_u208_ca	9			1	
1494	ShotAction	LineageEffect.s_u208_ta_huricane	9				
1495	CastingAction	LineageEffect.s_u201_ca	9			1	
1495	CastingAction	LineageEffect.bl_berserker_spirit_ca	9			1	
1495	CastingAction	LineageEffect.s_u201_ca	9			1	
1495	ShotAction	LineageEffect.s_u201_ta	9			0.7	
1495	ShotAction	LineageEffect.m_u003_b	9			1	
1495	ShotAction	LineageEffect.s_u201_ta	9			0.6	
1495	ShotAction	LineageEffect.s_u820_magic_ta	9				
1495	ShotAction	LineageEffect.s_u201_ta	9			0.7	
1495	ShotAction	LineageEffect.s_u202_insane	9				
1496	CastingAction	LineageEffect.m_u202_ca_a	9			1	
1496	ShotAction	LineageEffect.z_common_short2_ca	9			1	
1499	CastingAction	LineageEffect.m_u200_ca	9			1	
1499	ShotAction	LineageEffect.m_u200_ta_combat	9			1	
1500	CastingAction	LineageEffect.m_u200_ca	9			1	
1500	ShotAction	LineageEffect.m_u200_ta_magic	9			1	
1501	CastingAction	LineageEffect.m_u200_ca	9			1	
1501	ShotAction	LineageEffect.m_u200_ta_condition	9			1	
1502	CastingAction	LineageEffect.m_u200_ca	9			1	
1502	ShotAction	LineageEffect.m_u200_ta_critical	9			1	
1503	CastingAction	LineageEffect.m_u200_ca	9			1.2	
1503	ShotAction	LineageEffect.m_u200_ta_shield	3		0.5	1.3	
1504	CastingAction	LineageEffect.m_u200_ca	9			1	
1504	ShotAction	LineageEffect.m_u200_ta_move	9			1	
1505	CastingAction	LineageEffect.m_u202_ca_a	9			1	
1505	ShotAction	LineageEffect.s_u220_barrier	9				
1516	CastingAction	LineageEffect.s_u834_ca	9				
1516	ShotAction	LineageEffect.s_u834_fl					
1516	ShotAction	LineageEffect.s_u834_cs	9				
1516	ExplosionAction	LineageEffect.s_u834_range_ta	9				
1517	CastingAction	LineageEffect.m_u203_ca	9				
1517	ShotAction	LineageEffect.m_u203_ca_ex	9				
1517	ShotAction	LineageEffect.e_u203_ta_combat	9				
1518	CastingAction	LineageEffect.m_u203_ca	9				
1518	ShotAction	LineageEffect.m_u203_ca_ex	9				
1518	ShotAction	LineageEffect.m_u203_ta_critical	9				
1519	CastingAction	LineageEffect.m_u203_ca	9				
1519	ShotAction	LineageEffect.m_u203_ca_ex	9				
1519	ShotAction	LineageEffect.m_u203_ta_blood	9				
1523	CastingAction	LineageEffect.s_u600_ca	9			1	
1523	ShotAction	LineageEffect.s_u600_ta	9				
1524	CastingAction	LineageEffect.s_u600_ca_a	9			1	
1524	ShotAction	LineageEffect.s_u602_ta	9				
1524	ShotAction	LineageEffect.a_u022_holy	9				
1525	CastingAction	LineageEffect.s_u600_ca	9			1	
1525	ShotAction	LineageEffect.s_u603_ta	9				
1528	CastingAction	LineageEffect.s_u600_ca	9			1	
1528	ShotAction	LineageEffect.s_u600_ta	9				
1528	ShotAction	LineageEffect.s_u601_ta	9				
1529	CastingAction	LineageEffect.s_u820_ca_web	9			1	
1529	ShotAction	LineageEffect.sp_dryad_root_ta	9				
1532	CastingAction	LineageEffect.s_u223_ca	9			1	
1532	ShotAction	LineageEffect.s_u223_ta	9			1	
1534	CastingAction	LineageEffect.m_u024_a	9				
1534	ShotAction	LineageEffect.m_u200_ta_combat	9				
1535	CastingAction	LineageEffect.m_u203_ca	9				
1535	ShotAction	LineageEffect.m_u203_ca_ex	9				
1535	ShotAction	LineageEffect.m_u203_ta_movement	9				
1536	CastingAction	LineageEffect.m_u024_a	9				
1536	ShotAction	LineageEffect.m_u200_ta_combat	9				
1537	CastingAction	LineageEffect.m_u024_a	9				
1537	ShotAction	LineageEffect.m_u200_ta_critical	9				
1538	CastingAction	LineageEffect.m_u024_a	9				
1538	ShotAction	LineageEffect.m_u200_ta_condition	9				
1540	CastingAction	LineageEffect.mo_iron_will_ca	9				
1540	CastingAction	LineageEffect.z_unholy_hp_down	9			0.2	
1540	CastingAction	LineageEffect.z_unholy_hp_down	9			0.5	
1540	ShotAction	LineageEffect.s_u227_ta	9			1.2	
1540	ShotAction	LineageEffect.s_u227_ta	9			1.2	
1540	ShotAction	LineageEffect.ph_howl_ta	9			0.5	
1540	ShotAction	LineageEffect.d_smoke_darkb	9		1.5	0.8	
2003	CastingAction	LineageEffect.su_summon_a_ca				1	
2008	CastingAction	LineageEffect.it_spirit_shot_d_ca	8	soulshot1			
2011	CastingAction	LineageEffect.it_quick_step_potion_ta	9			1	
2013	CastingAction	LineageEffect.it_scroll_of_escape_ca	9			1	
2013	ShotAction	LineageEffect.it_scroll_of_escape_ta	9				
2023	CastingAction						
2024	CastingAction						
2025	CastingAction						
2031	CastingAction	LineageEffect.it_healing_potion_ta	9			1	
2033	CastingAction	LineageEffect.it_soul_shot_d_ca	8	soulshot1			
2033	CastingAction	LineageEffect.it_soul_shot_d_ca	8	soulshot2			
2039	CastingAction		2				
2042	CastingAction	LineageEffect.it_antidote_ta	9			1	
2047	CastingAction		2				
2122	CastingAction	LineageEffect.e_u004_a	9			1	
2136	CastingAction	LineageEffect.e_u001_a	9			1	
2140	CastingAction	LineageEffect.e_u059_a	9				
2150	CastingAction		2				
2151	CastingAction		2				
2152	CastingAction		2				
2153	CastingAction		2				
2154	CastingAction		2				
2155	CastingAction		2				
2156	CastingAction		2				
2157	CastingAction		2				
2158	CastingAction		2				
2159	CastingAction		2				
2165	CastingAction	LineageEffect.mo_focus_sonic_ta	9			1	
2166	CastingAction	LineageEffect.mo_war_cry_ta	9			1	
2166	CastingAction	LineageEffect.z_common_short_ca	9			1	
2166	CastingAction	LineageEffect.mo_war_cry_ta	9		0.15	1	
2167	CastingAction	LineageEffect.su_haste_ta	9			1	
2168	CastingAction	LineageEffect.su_empower_ca	9				
2168	ShotAction	LineageEffect.su_might_ta	9				
2171	CastingAction	LineageEffect.s_u217_ca	9				
2177	CastingAction	LineageEffect.it_scroll_of_escape_ta	9			1	
2234	PreshotAction	LineageEffect.s_u003_d	2				
2234	CastingAction	LineageEffect.mb_frintessa_arrow_pr	3				
2234	CastingAction	LineageEffect.mb_frintessa_arrow_ca	9				
2234	ShotAction	LineageEffect.mb_frintessa_arrow_fl	9				
2234	ExplosionAction	LineageEffect.mb_frintessa_arrow_ta	9				
2241	CastingAction	LineageEffect.wh_heal_ta	9			1	
2291	CastingAction	LineageEffect.e_u004_a	9			1	
2360	CastingAction	LineageEffect.s_u807_mage_ca	9				
2360	ShotAction	LineageEffect.wh_bless_the_body_ta	9			1	
2577	CastingAction	LineageEffect.mo_ultimate_defence_ta	9				
2578	CastingAction	LineageEffect.wh_cure_poison_ta	9			1	
2587	ShotAction	LineageEffect.s_u527_ca	9			1	
2588	CastingAction	LineageEffect.it_scroll_of_escape_ca	9			1	
2588	ShotAction	LineageEffect.e_u600_ca	9			1	
2611	CastingAction						
2611	CastingAction	LineageEffect.e_u519_firecracker_0	9		0.4	0.5	
2611	CastingAction	LineageEffect.e_u519_firecracker_0	9		0.8	0.7	
2612	CastingAction						
2612	CastingAction	LineageEffect.e_u519_firecracker_0	9		0.4	0.7	
2612	CastingAction	LineageEffect.e_u519_firecracker_1	9		0.8	0.9	
2613	CastingAction						
2613	CastingAction	LineageEffect.e_u519_firecracker_2	9		1	0.9	
2613	CastingAction	LineageEffect.e_u519_firecracker_3	9		0.5	0.7	
2613	CastingAction	LineageEffect.e_u519_firecracker_0	9		1.5	1.1	
2613	CastingAction	LineageEffect.e_u519_firecracker_1	9		2	0.8	
2614	CastingAction	LineageEffect.e_u521_fail	9			1	
2614	CastingAction	LineageEffect.e_u511_fail	9			0.6	
2614	CastingAction	LineageEffect.s_u814_ta_d	9			2	
2615	CastingAction	LineageEffect.m_u802_holy	9			1	
2839	CastingAction	LineageEffect.s_u023_lightening_ca	9				
2839	ShotAction	LineageEffect.s_u023_lightening_ta	9			0.75	
2839	ShotAction	LineageEffect.at_shield_stun_ta	9			1	
2867	CastingAction	LineageEffect.e_u300_heart_ca	9				
2867	ShotAction	LineageEffect.e_u300_cow_fl					
2867	ExplosionAction	LineageEffect.e_u300_heart_ta	9				
2868	CastingAction	LineageEffect.e_u300_heart_ca	9				
2868	ShotAction	LineageEffect.e_u300_cow_fl				3	
2868	ShotAction	LineageEffect.e_u300_cow_fl			0.05	2	
2868	ShotAction	LineageEffect.e_u300_cow_fl			0.05	2	
2868	ExplosionAction	LineageEffect.e_u300_heart_ta	9				
2869	CastingAction	LineageEffect.s_u213_summon_cow	9			1	
2869	CastingAction	LineageEffect.s_u213_summon_cow	9			1	
2869	CastingAction	LineageEffect.e_u312_ta	9				
2869	CastingAction	LineageEffect.s_u213_summon_cow	9			1	
2869	CastingAction	LineageEffect.e_u312_ta	9				
2869	CastingAction	LineageEffect.s_u213_summon_cow	9			1	
2869	CastingAction	LineageEffect.e_u312_ta	9				
2869	CastingAction	LineageEffect.s_u213_summon_cow	9			1	
2869	CastingAction	LineageEffect.e_u312_ta	9				
2869	CastingAction	LineageEffect.s_u213_summon_cow	9			1	
2869	CastingAction	LineageEffect.e_u312_ta	9				
2869	CastingAction	LineageEffect.s_u213_summon_cow	9			1	
2869	CastingAction	LineageEffect.e_u312_ta	9				
2869	ShotAction	LineageEffect.e_u312_ta	9				
2900	CastingAction	LineageEffect.e_u313_ta_a	9			1	
2901	CastingAction	LineageEffect.e_u313_ta_a	9			1	
2902	CastingAction	LineageEffect.e_u313_ta_b	9			1	
2903	CastingAction	LineageEffect.e_u313_ta_b	9			1	
2904	CastingAction	LineageEffect.e_u313_ta_b	9			1	
2905	CastingAction	LineageEffect.m_u016_a	9			1	
2905	ShotAction	LineageEffect.s_u240_spray_a	9				
2906	CastingAction	LineageEffect.m_u016_a	9			1	
2906	ShotAction	LineageEffect.s_u240_spray_b	9				
3260	PreshotAction	LineageEffect.e_u300_heart_arrow	2				
3260	CastingAction	LineageEffect.e_u300_heart_ca	9				
3260	CastingAction	LineageEffect.e_u300_heart_cs	3				
3260	ShotAction	LineageEffect.e_u300_heart_fl	9				
3260	ShotAction	LineageEffect.e_u300_heart_cs_a	3				
3260	ExplosionAction	LineageEffect.e_u300_heart_ta	9				
3268	CastingAction	LineageEffect.m_u810_aga_ca	9			1	
3318	CastingAction	LineageEffect.m_u004_a	9			1	
3626	CastingAction	LineageEffect.s_u805_ca_third	9			1	
3626	ChannelingAction	LineageEffect.s_u805_channeling_mesh	9				
3626	ChannelingAction	LineageEffect.s_u805_channeling_beam	9				
3630	CastingAction	LineageEffect.at_shock_blast_ca	9				
3630	ShotAction	LineageEffect.at_shock_blast_ra	9				
3632	CastingAction	LineageEffect.su_summon_a_ca	9				
4017	CastingAction	LineageEffect.at_fatal_strike_ca	9			1	
4018	ShotAction	LineageEffect.m_u000_c					
4018	ExplosionAction	LineageEffect.m_u000_d	9				
4019	ShotAction	LineageEffect.m_u021_b	9				
4020	CastingAction	LineageEffect.wh_heal_ca	9			1	
4020	ShotAction	LineageEffect.wh_heal_ta	9			1	
4025	CastingAction	LineageEffect.wh_sec_heal_ca	9			1	
4025	ShotAction	LineageEffect.wh_recharge_ta	9				
4032	CastingAction	LineageEffect.py_npc_strike_ca	9			1	
4032	ShotAction	LineageEffect.at_fatal_strike_ta	9				
4049	CastingAction						
4049	ExplosionAction	LineageEffect.m_u000_d	9				
4050	CastingAction						
4068	ShotAction	LineageEffect.e_u033_a	9				
4068	ShotAction	LineageEffect.e_u033_b					
4068	ExplosionAction	LineageEffect.e_u033_c	9				
4069	ShotAction	LineageEffect.e_u034_a					
4069	ShotAction	LineageEffect.e_u034_b					
4069	ExplosionAction	LineageEffect.e_u034_c	9				
4080	CastingAction	LineageEffect.m_u003_a	9			1	
4080	ShotAction	LineageEffect.it_healing_potion_ta	9				
4097	CastingAction	LineageEffect.at_fatal_strike_ca	9			1	
4097	CastingAction	LineageEffect.m_u024_a	9				
4097	ShotAction	LineageEffect.m_u024_c	9				
4097	ShotAction	LineageEffect.m_u024_b	9				
4101	CastingAction	LineageEffect.at_fatal_strike_ca	9			1	
4101	ShotAction	LineageEffect.at_fatal_strike_ta	9				
4101	ShotAction	LineageEffect.at_fatal_strike_ta	9		0.1		
4105	CastingAction	LineageEffect.s_u010_a	9				
4105	ShotAction	LineageEffect.e_u034_a					
4105	ShotAction	LineageEffect.e_u034_b					
4105	ExplosionAction	LineageEffect.e_u034_c	9				
4106	ShotAction	LineageEffect.e_u043_a	9				
4107	ShotAction	LineageEffect.e_u051_a	9				
4109	ShotAction	LineageEffect.e_u050_b	9				
4110	ShotAction	LineageEffect.e_u044_b	9				
4111	CastingAction	LineageEffect.e_u046_a	7	Bone01			
4111	ShotAction	LineageEffect.e_u046_b	9				
4111	ExplosionAction	LineageEffect.e_u046_c	9				
4112	ShotAction	LineageEffect.e_u049_a	7	Bip01 R Hand			
4113	ShotAction	LineageEffect.e_u049_a	7	Bip01 L Hand			
4127	ShotAction	LineageEffect.e_u063_a	9				
4128	ShotAction	LineageEffect.e_u065_a	9				
4129	ShotAction	LineageEffect.e_u066_a	9				
4130	CastingAction	LineageEffect.e_u064_cloud	9			3	
4130	ShotAction	LineageEffect.e_u064_a					
4130	ShotAction	LineageEffect.e_u064_a			0.5		
4130	ShotAction	LineageEffect.e_u064_a			0.63		
4130	ShotAction	LineageEffect.e_u064_a			1		
4130	ShotAction	LineageEffect.e_u064_a			1.1		
4130	ShotAction	LineageEffect.e_u064_a			1.14		
4130	ShotAction	LineageEffect.e_u064_a			1.2		
4130	ShotAction	LineageEffect.e_u064_a			1.22		
4130	ShotAction	LineageEffect.e_u064_a			1.39		
4130	ShotAction	LineageEffect.e_u064_a			1.42		
4130	ShotAction	LineageEffect.e_u064_a			1.48		
4130	ShotAction	LineageEffect.e_u064_a			1.6		
4130	ShotAction	LineageEffect.e_u064_a			1.85		
4131	ShotAction	LineageEffect.e_u067_hand	2				
4131	ShotAction	LineageEffect.e_u067_a	9				
4132	CastingAction	LineageEffect.s_u010_a	9				
4132	ShotAction	LineageEffect.m_u006_e	9				
4132	ShotAction	LineageEffect.m_u006_d	9				
4135	CastingAction	LineageEffect.m_u001_a	9			1	
4135	CastingAction	LineageEffect.m_u001_b	9		2	1	
4139	CastingAction	LineageEffect.e_u060_a	7	Bone04	0.7		
4139	ShotAction	LineageEffect.m_u006_d	9				
4139	ShotAction	LineageEffect.e_u060_b	9				
4139	ShotAction	LineageEffect.e_u060_b	9				
4141	CastingAction	LineageEffect.e_u058_r	2				
4141	ShotAction	LineageEffect.e_u058_a	2				
4141	ExplosionAction	LineageEffect.e_u058_b	9				
4143	CastingAction	LineageEffect.el_flame_strike_ta	9		0.1		
4143	CastingAction	LineageEffect.el_flame_strike_ra	9		0.2	1	
4143	ShotAction	LineageEffect.el_flame_strike_ta	9				
4161	CastingAction	LineageEffect.it_scroll_of_escape_ca	9			1	
4161	ShotAction	LineageEffect.it_scroll_of_escape_ta	9				
4165	CastingAction						
4165	ExplosionAction	LineageEffect.el_ice_dagger_ta	9				
4172	CastingAction	LineageEffect.s_u804_a_ca	9				
4172	ShotAction	LineageEffect.s_u804_a_ta	9				
4204	CastingAction	LineageEffect.el_ice_dagger_ca	9			1	
4204	CastingAction	LineageEffect.el_ice_dagger_pr	9				
4204	ShotAction	LineageEffect.el_ice_dagger_fl					
4204	ExplosionAction	LineageEffect.el_ice_dagger_ta	9				
4210	CastingAction	LineageEffect.sa_mass_frenzy_ca	9				
4210	ShotAction	LineageEffect.sa_mass_frenzy_cs	9				
4210	ShotAction	LineageEffect.sa_mass_frenzy_ta	9				
4211	CastingAction	LineageEffect.su_empower_ca	9			0.6	
4211	ShotAction	LineageEffect.su_might_ta	9				
4216	CastingAction	LineageEffect.e_u071_a	9			1	
4216	ShotAction	LineageEffect.e_u071_b	9				
4228	PreshotAction	LineageEffect.NSpear_sp	2				
4228	CastingAction	LineageEffect.s_u010_a	9				
4228	ShotAction						
4228	ExplosionAction	LineageEffect.p_u004_a	9				
4229	CastingAction	LineageEffect.e_u058_r	2				
4229	CastingAction	LineageEffect.e_u058_l	3				
4229	ShotAction	LineageEffect.e_u058_a	2				
4229	ExplosionAction	LineageEffect.e_u058_b	9				
4230	ShotAction	LineageEffect.e_u073_a	7	Gun_bone4			
4230	ShotAction	LineageEffect.e_u073_b		Gun_bone4			
4230	ExplosionAction	LineageEffect.e_u073_ground					
4231	ShotAction	LineageEffect.e_u072_a	9				
4231	ExplosionAction	LineageEffect.e_u072_b	9				
4232	CastingAction	LineageEffect.e_u057_a	2				
4232	CastingAction	LineageEffect.at_fatal_strike_ca	9			1	
4232	ShotAction	LineageEffect.e_u057_b	9				
4236	CastingAction	LineageEffect.el_twister_ca	9			1	
4236	CastingAction	LineageEffect.el_hurricane_pr	9				
4236	ShotAction	LineageEffect.el_hurricane_fl					
4236	ExplosionAction	LineageEffect.el_hurricane_ta					
4289	ShotAction	LineageEffect.mu_wyvern_breath_fl					
4289	ExplosionAction	LineageEffect.el_flame_strike_ra	9				
4289	ExplosionAction	LineageEffect.mu_wyvern_breath_ta	9				
4314	CastingAction	LineageEffect.e_u082_rainbow	7	Dummy04			
4314	CastingAction	LineageEffect.e_u082_core	7	Dummy05			
4314	ShotAction	LineageEffect.e_u082_a	9				
4315	CastingAction	LineageEffect.e_u504_a	9			1	
4315	CastingAction	LineageEffect.e_u504_rh	2				
4315	CastingAction	LineageEffect.e_u504_rh	3				
4315	ShotAction	LineageEffect.e_u504_b	9				
4316	CastingAction	LineageEffect.mu_lilim_drain_boss_cs	2				
4316	CastingAction	LineageEffect.mu_lilim_drain_boss_ca	3				
4316	ShotAction	LineageEffect.mu_lilim_drain_boss_ta	9				
4318	CastingAction	LineageEffect.mo_battle_roar_ta	9			1	
4319	CastingAction	LineageEffect.pm_lightening_strike_ta	9				
4321	CastingAction	LineageEffect.bl_curse_poison_ta	9			1	
4321	CastingAction	LineageEffect.m_u013_a	9			0.3	
4321	CastingAction	LineageEffect.m_u013_a	9			0.3	
4321	ShotAction	LineageEffect.d_purplebubble_fl				0.2	
4321	ShotAction	LineageEffect.d_purplebubble_fl				0.2	
4321	ExplosionAction	LineageEffect.bl_curse_poison_ta	9			1	
4321	ExplosionAction	LineageEffect.at_fatal_strike_ta	9			0.8	
4321	ExplosionAction	LineageEffect.at_fatal_strike_ta	9			1.2	
4321	ExplosionAction	LineageEffect.bl_curse_poison_ta	9			1	
4321	ExplosionAction	LineageEffect.at_fatal_strike_ta	9			0.8	
4321	ExplosionAction	LineageEffect.at_fatal_strike_ta	9			1.2	
4322	CastingAction	LineageEffect.sp_wind_walk_ta	9			1	
4323	CastingAction	LineageEffect.wh_shield_to	9				
4324	CastingAction	LineageEffect.wh_bless_the_body_ta	9				
4325	CastingAction	LineageEffect.su_focus_ta	9				
4326	CastingAction	LineageEffect.wh_regeneration_ta	9				
4327	CastingAction	LineageEffect.su_haste_ta	9				
4328	CastingAction	LineageEffect.wh_bless_the_soul_ta	9				
4329	CastingAction	LineageEffect.su_acumen_ta	9				
4330	CastingAction	LineageEffect.su_concentration_ta	9				
4330	CastingAction	LineageEffect.z_common_short2_ca	9			1	
4330	CastingAction	LineageEffect.z_common_short2_ca	9			1	
4330	CastingAction	LineageEffect.su_concentration_ta	9				
4330	ShotAction	LineageEffect.su_concentration_ta	9				
4331	CastingAction	LineageEffect.su_empower_ta	9				
4334	CastingAction	LineageEffect.su_sleep_ta	9				
4339	CastingAction	LineageEffect.wh_resurrection_ta	9				
4343	CastingAction	LineageEffect.su_detection_ta	9				
4345	CastingAction	LineageEffect.su_might_ta	9			1	
4346	CastingAction	LineageEffect.wh_mental_shield_ta	9			1	
4349	CastingAction	LineageEffect.wh_magic_barrier_ta	9				
4352	CastingAction	LineageEffect.bl_berserker_spirit_ta	9				
4353	CastingAction	LineageEffect.m_u044_b	3				
4358	CastingAction	LineageEffect.su_guidance_ta	9				
4360	CastingAction	LineageEffect.su_death_whisper_ta	9				
4380	CastingAction	LineageEffect.sa_mass_frenzy_ta	9				
4383	CastingAction	LineageEffect.wh_recharge_ta	9		10	1	
4398	CastingAction	LineageEffect.m_u044_b	9				
4406	CastingAction	LineageEffect.sp_agility_ta	9				
4478	CastingAction	LineageEffect.el_aqua_swirl_ca	9				
4478	ShotAction	LineageEffect.ra_ice_fairy_ta	9				
4482	CastingAction	LineageEffect.ra_ice_fairy_ta	9				
